year,month,city,place,rank,name,birth_place,association,dob,height,weight
1987,01,Tokyo, Ryogoku Kokugikan,Y1e,Chiyonofuji,Hokkaido,Kokonoe,01.06.1955,183,125
1987,01,Tokyo, Ryogoku Kokugikan,Y1e,Chiyonofuji,Hokkaido,Kokonoe,01.06.1955,183,125
1987,01,Tokyo, Ryogoku Kokugikan,Y1e,Chiyonofuji,Hokkaido,Kokonoe,01.06.1955,183,125
1987,01,Tokyo, Ryogoku Kokugikan,Y1e,Chiyonofuji,Hokkaido,Kokonoe,01.06.1955,183,125
1987,05,Tokyo, Ryogoku Kokugikan,Y1e,Chiyonofuji,Hokkaido,Kokonoe,01.06.1955,183,124
1987,05,Tokyo, Ryogoku Kokugikan,Y1e,Chiyonofuji,Hokkaido,Kokonoe,01.06.1955,183,124
1987,05,Tokyo, Ryogoku Kokugikan,Y1e,Chiyonofuji,Hokkaido,Kokonoe,01.06.1955,183,124
1987,05,Tokyo, Ryogoku Kokugikan,Y1e,Chiyonofuji,Hokkaido,Kokonoe,01.06.1955,183,124
1987,11,Fukuoka, Fukuoka International Center,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,140
1987,11,Fukuoka, Fukuoka International Center,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,140
1987,11,Fukuoka, Fukuoka International Center,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,140
1987,11,Fukuoka, Fukuoka International Center,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,140
1987,03,Osaka, Osaka Municipal Gymnasium,Y1e,Chiyonofuji,Hokkaido,Kokonoe,01.06.1955,183,125
1987,03,Osaka, Osaka Municipal Gymnasium,Y1e,Chiyonofuji,Hokkaido,Kokonoe,01.06.1955,183,125
1987,03,Osaka, Osaka Municipal Gymnasium,Y1e,Chiyonofuji,Hokkaido,Kokonoe,01.06.1955,183,125
1987,03,Osaka, Osaka Municipal Gymnasium,Y1e,Chiyonofuji,Hokkaido,Kokonoe,01.06.1955,183,125
1973,01,Tokyo, Kuramae Kokugikan,Y1e,Kitanofuji,Hokkaido,Kokonoe,28.03.1942,185,132
1973,01,Tokyo, Kuramae Kokugikan,Y1e,Kitanofuji,Hokkaido,Kokonoe,28.03.1942,185,132
1973,01,Tokyo, Kuramae Kokugikan,Y1e,Kitanofuji,Hokkaido,Kokonoe,28.03.1942,185,132
1973,01,Tokyo, Kuramae Kokugikan,Y1e,Kitanofuji,Hokkaido,Kokonoe,28.03.1942,185,132
1973,05,Tokyo, Kuramae Kokugikan,Y1e,Kitanofuji,Hokkaido,Kokonoe,28.03.1942,185,132
1973,05,Tokyo, Kuramae Kokugikan,Y1e,Kitanofuji,Hokkaido,Kokonoe,28.03.1942,185,132
1973,05,Tokyo, Kuramae Kokugikan,Y1e,Kitanofuji,Hokkaido,Kokonoe,28.03.1942,185,132
1973,05,Tokyo, Kuramae Kokugikan,Y1e,Kitanofuji,Hokkaido,Kokonoe,28.03.1942,185,132
1973,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,185,120
1973,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,185,120
1973,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,185,120
1973,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,185,120
1973,11,Fukuoka, Fukuoka Sports Center,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,117
1973,11,Fukuoka, Fukuoka Sports Center,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,117
1973,11,Fukuoka, Fukuoka Sports Center,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,117
1973,11,Fukuoka, Fukuoka Sports Center,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,117
1973,09,Tokyo, Kuramae Kokugikan,Y1e,Kotozakura,Tottori,Sadogatake,26.11.1940,182,150
1973,09,Tokyo, Kuramae Kokugikan,Y1e,Kotozakura,Tottori,Sadogatake,26.11.1940,182,150
1973,09,Tokyo, Kuramae Kokugikan,Y1e,Kotozakura,Tottori,Sadogatake,26.11.1940,182,150
1973,09,Tokyo, Kuramae Kokugikan,Y1e,Kotozakura,Tottori,Sadogatake,26.11.1940,182,150
1973,03,Osaka, Osaka Municipal Gymnasium,Y1e,Kotozakura,Tottori,Sadogatake,26.11.1940,182,150
1973,03,Osaka, Osaka Municipal Gymnasium,Y1e,Kotozakura,Tottori,Sadogatake,26.11.1940,182,150
1973,03,Osaka, Osaka Municipal Gymnasium,Y1e,Kotozakura,Tottori,Sadogatake,26.11.1940,182,150
1973,03,Osaka, Osaka Municipal Gymnasium,Y1e,Kotozakura,Tottori,Sadogatake,26.11.1940,182,150
1974,01,Tokyo, Kuramae Kokugikan,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,117
1974,01,Tokyo, Kuramae Kokugikan,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,117
1974,01,Tokyo, Kuramae Kokugikan,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,117
1974,01,Tokyo, Kuramae Kokugikan,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,117
1974,05,Tokyo, Kuramae Kokugikan,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,117
1974,05,Tokyo, Kuramae Kokugikan,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,117
1974,05,Tokyo, Kuramae Kokugikan,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,117
1974,05,Tokyo, Kuramae Kokugikan,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,117
1974,03,Osaka, Osaka Municipal Gymnasium,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,117
1974,03,Osaka, Osaka Municipal Gymnasium,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,117
1974,03,Osaka, Osaka Municipal Gymnasium,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,117
1974,03,Osaka, Osaka Municipal Gymnasium,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,117
1974,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,117
1974,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,117
1974,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,117
1974,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,117
1974,11,Fukuoka, Fukuoka Kyudenkinen Gymnasium,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,125
1974,11,Fukuoka, Fukuoka Kyudenkinen Gymnasium,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,125
1974,11,Fukuoka, Fukuoka Kyudenkinen Gymnasium,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,125
1974,11,Fukuoka, Fukuoka Kyudenkinen Gymnasium,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,125
1974,09,Tokyo, Kuramae Kokugikan,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,117
1974,09,Tokyo, Kuramae Kokugikan,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,117
1974,09,Tokyo, Kuramae Kokugikan,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,117
1974,09,Tokyo, Kuramae Kokugikan,Y1e,Wajima,Ishikawa,Hanakago,11.01.1948,184,117
1980,03,Osaka, Osaka Municipal Gymnasium,Y1e,Mienoumi,Mie,Dewanoumi,04.02.1948,180.5,135
1980,03,Osaka, Osaka Municipal Gymnasium,Y1e,Mienoumi,Mie,Dewanoumi,04.02.1948,180.5,135
1980,03,Osaka, Osaka Municipal Gymnasium,Y1e,Mienoumi,Mie,Dewanoumi,04.02.1948,180.5,135
1980,03,Osaka, Osaka Municipal Gymnasium,Y1e,Mienoumi,Mie,Dewanoumi,04.02.1948,180.5,135
1980,09,Tokyo, Kuramae Kokugikan,Y1e,Kitanoumi,Hokkaido,Mihogaseki,16.05.1953,178.5,165
1980,09,Tokyo, Kuramae Kokugikan,Y1e,Kitanoumi,Hokkaido,Mihogaseki,16.05.1953,178.5,165
1980,09,Tokyo, Kuramae Kokugikan,Y1e,Kitanoumi,Hokkaido,Mihogaseki,16.05.1953,178.5,165
1980,09,Tokyo, Kuramae Kokugikan,Y1e,Kitanoumi,Hokkaido,Mihogaseki,16.05.1953,178.5,165
1980,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Kitanoumi,Hokkaido,Mihogaseki,16.05.1953,178.5,165
1980,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Kitanoumi,Hokkaido,Mihogaseki,16.05.1953,178.5,165
1980,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Kitanoumi,Hokkaido,Mihogaseki,16.05.1953,178.5,165
1980,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Kitanoumi,Hokkaido,Mihogaseki,16.05.1953,178.5,165
1980,01,Tokyo, Kuramae Kokugikan,Y1e,Mienoumi,Mie,Dewanoumi,04.02.1948,180,132
1980,01,Tokyo, Kuramae Kokugikan,Y1e,Mienoumi,Mie,Dewanoumi,04.02.1948,180,132
1980,01,Tokyo, Kuramae Kokugikan,Y1e,Mienoumi,Mie,Dewanoumi,04.02.1948,180,132
1980,01,Tokyo, Kuramae Kokugikan,Y1e,Mienoumi,Mie,Dewanoumi,04.02.1948,180,132
1980,05,Tokyo, Kuramae Kokugikan,Y1e,Kitanoumi,Hokkaido,Mihogaseki,16.05.1953,178.5,165
1980,05,Tokyo, Kuramae Kokugikan,Y1e,Kitanoumi,Hokkaido,Mihogaseki,16.05.1953,178.5,165
1980,05,Tokyo, Kuramae Kokugikan,Y1e,Kitanoumi,Hokkaido,Mihogaseki,16.05.1953,178.5,165
1980,05,Tokyo, Kuramae Kokugikan,Y1e,Kitanoumi,Hokkaido,Mihogaseki,16.05.1953,178.5,165
1980,11,Fukuoka, Fukuoka Kyudenkinen Gymnasium,Y1e,Wakanohana,Aomori,Futagoyama,03.04.1953,186,129
1980,11,Fukuoka, Fukuoka Kyudenkinen Gymnasium,Y1e,Wakanohana,Aomori,Futagoyama,03.04.1953,186,129
1980,11,Fukuoka, Fukuoka Kyudenkinen Gymnasium,Y1e,Wakanohana,Aomori,Futagoyama,03.04.1953,186,129
1980,11,Fukuoka, Fukuoka Kyudenkinen Gymnasium,Y1e,Wakanohana,Aomori,Futagoyama,03.04.1953,186,129
1989,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,144
1989,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,144
1989,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,144
1989,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,144
1989,03,Osaka, Osaka Municipal Gymnasium,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,144
1989,03,Osaka, Osaka Municipal Gymnasium,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,144
1989,03,Osaka, Osaka Municipal Gymnasium,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,144
1989,03,Osaka, Osaka Municipal Gymnasium,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,144
1989,09,Tokyo, Ryogoku Kokugikan,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,144
1989,09,Tokyo, Ryogoku Kokugikan,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,144
1989,09,Tokyo, Ryogoku Kokugikan,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,144
1989,09,Tokyo, Ryogoku Kokugikan,Y1e,Hokutoumi,Hokkaido,Kokonoe,22.06.1963,181,144
1989,01,Tokyo, Ryogoku Kokugikan,Y1e,Chiyonofuji,Hokkaido,Kokonoe,01.06.1955,183,123
1989,01,Tokyo, Ryogoku Kokugikan,Y1e,Chiyonofuji,Hokkaido,Kokonoe,01.06.1955,183,123
1989,01,Tokyo, Ryogoku Kokugikan,Y1e,Chiyonofuji,Hokkaido,Kokonoe,01.06.1955,183,123
1989,01,Tokyo, Ryogoku Kokugikan,Y1e,Chiyonofuji,Hokkaido,Kokonoe,01.06.1955,183,123
1989,05,Tokyo, Ryogoku Kokugikan,Y1e,Chiyonofuji,Hokkaido,Kokonoe,01.06.1955,183,125
1989,05,Tokyo, Ryogoku Kokugikan,Y1e,Chiyonofuji,Hokkaido,Kokonoe,01.06.1955,183,125
1989,05,Tokyo, Ryogoku Kokugikan,Y1e,Chiyonofuji,Hokkaido,Kokonoe,01.06.1955,183,125
1989,05,Tokyo, Ryogoku Kokugikan,Y1e,Chiyonofuji,Hokkaido,Kokonoe,01.06.1955,183,125
1989,11,Fukuoka, Fukuoka International Center,Y1e,Chiyonofuji,Hokkaido,Kokonoe,01.06.1955,183,125
1989,11,Fukuoka, Fukuoka International Center,Y1e,Chiyonofuji,Hokkaido,Kokonoe,01.06.1955,183,125
1989,11,Fukuoka, Fukuoka International Center,Y1e,Chiyonofuji,Hokkaido,Kokonoe,01.06.1955,183,125
1989,11,Fukuoka, Fukuoka International Center,Y1e,Chiyonofuji,Hokkaido,Kokonoe,01.06.1955,183,125
1958,11,Fukuoka, Fukuoka Sports Center,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1958,11,Fukuoka, Fukuoka Sports Center,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1958,11,Fukuoka, Fukuoka Sports Center,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1958,11,Fukuoka, Fukuoka Sports Center,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1958,09,Tokyo, Kuramae Kokugikan,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1958,09,Tokyo, Kuramae Kokugikan,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1958,09,Tokyo, Kuramae Kokugikan,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1958,09,Tokyo, Kuramae Kokugikan,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1958,07,Nagoya, Nagoya Kanayama Gymnasium,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1958,07,Nagoya, Nagoya Kanayama Gymnasium,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1958,07,Nagoya, Nagoya Kanayama Gymnasium,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1958,07,Nagoya, Nagoya Kanayama Gymnasium,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1958,05,Tokyo, Kuramae Kokugikan,Y1e,Chiyonoyama,Hokkaido,Dewanoumi,02.06.1926,190,122
1958,05,Tokyo, Kuramae Kokugikan,Y1e,Chiyonoyama,Hokkaido,Dewanoumi,02.06.1926,190,122
1958,05,Tokyo, Kuramae Kokugikan,Y1e,Chiyonoyama,Hokkaido,Dewanoumi,02.06.1926,190,122
1958,05,Tokyo, Kuramae Kokugikan,Y1e,Chiyonoyama,Hokkaido,Dewanoumi,02.06.1926,190,122
1958,01,Tokyo, Kuramae Kokugikan,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1958,01,Tokyo, Kuramae Kokugikan,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1958,01,Tokyo, Kuramae Kokugikan,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1958,01,Tokyo, Kuramae Kokugikan,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1958,03,Osaka, Osaka Municipal Gymnasium,Y1e,Chiyonoyama,Hokkaido,Dewanoumi,02.06.1926,190,122
1958,03,Osaka, Osaka Municipal Gymnasium,Y1e,Chiyonoyama,Hokkaido,Dewanoumi,02.06.1926,190,122
1958,03,Osaka, Osaka Municipal Gymnasium,Y1e,Chiyonoyama,Hokkaido,Dewanoumi,02.06.1926,190,122
1958,03,Osaka, Osaka Municipal Gymnasium,Y1e,Chiyonoyama,Hokkaido,Dewanoumi,02.06.1926,190,122
1993,01,Tokyo, Ryogoku Kokugikan,O1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,200
1993,01,Tokyo, Ryogoku Kokugikan,O1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,200
1993,01,Tokyo, Ryogoku Kokugikan,O1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,200
1993,01,Tokyo, Ryogoku Kokugikan,O1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,200
1993,05,Tokyo, Ryogoku Kokugikan,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,215
1993,05,Tokyo, Ryogoku Kokugikan,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,215
1993,05,Tokyo, Ryogoku Kokugikan,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,215
1993,05,Tokyo, Ryogoku Kokugikan,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,215
1993,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,215
1993,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,215
1993,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,215
1993,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,215
1993,09,Tokyo, Ryogoku Kokugikan,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,215
1993,09,Tokyo, Ryogoku Kokugikan,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,215
1993,09,Tokyo, Ryogoku Kokugikan,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,215
1993,09,Tokyo, Ryogoku Kokugikan,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,215
1993,03,Osaka, Osaka Municipal Gymnasium,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,200
1993,03,Osaka, Osaka Municipal Gymnasium,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,200
1993,03,Osaka, Osaka Municipal Gymnasium,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,200
1993,03,Osaka, Osaka Municipal Gymnasium,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,200
1993,11,Fukuoka, Fukuoka International Center,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,215
1993,11,Fukuoka, Fukuoka International Center,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,215
1993,11,Fukuoka, Fukuoka International Center,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,215
1993,11,Fukuoka, Fukuoka International Center,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,215
1967,01,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1967,01,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1967,01,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1967,01,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1967,05,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1967,05,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1967,05,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1967,05,Tokyo, Kuramae Kokugikan,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1967,03,Osaka, Osaka Municipal Gymnasium,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1967,03,Osaka, Osaka Municipal Gymnasium,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1967,03,Osaka, Osaka Municipal Gymnasium,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1967,03,Osaka, Osaka Municipal Gymnasium,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1967,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1967,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1967,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1967,07,Nagoya, Aichi Prefectural Gymnasium,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1967,09,Tokyo, Kuramae Kokugikan,Y1e,Kashiwado,Yamagata,Isenoumi,29.11.1938,187.9,143
1967,09,Tokyo, Kuramae Kokugikan,Y1e,Kashiwado,Yamagata,Isenoumi,29.11.1938,187.9,143
1967,09,Tokyo, Kuramae Kokugikan,Y1e,Kashiwado,Yamagata,Isenoumi,29.11.1938,187.9,143
1967,09,Tokyo, Kuramae Kokugikan,Y1e,Kashiwado,Yamagata,Isenoumi,29.11.1938,187.9,143
1967,11,Fukuoka, Fukuoka Sports Center,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1967,11,Fukuoka, Fukuoka Sports Center,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1967,11,Fukuoka, Fukuoka Sports Center,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1967,11,Fukuoka, Fukuoka Sports Center,Y1e,Taiho,Hokkaido,Nishonoseki,29.05.1940,187,144
1960,01,Tokyo, Kuramae Kokugikan,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1960,01,Tokyo, Kuramae Kokugikan,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1960,01,Tokyo, Kuramae Kokugikan,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1960,01,Tokyo, Kuramae Kokugikan,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1960,05,Tokyo, Kuramae Kokugikan,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1960,05,Tokyo, Kuramae Kokugikan,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1960,05,Tokyo, Kuramae Kokugikan,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1960,05,Tokyo, Kuramae Kokugikan,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1960,07,Nagoya, Nagoya Kanayama Gymnasium,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1960,07,Nagoya, Nagoya Kanayama Gymnasium,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1960,07,Nagoya, Nagoya Kanayama Gymnasium,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1960,07,Nagoya, Nagoya Kanayama Gymnasium,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1960,11,Fukuoka, Fukuoka Sports Center,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1960,11,Fukuoka, Fukuoka Sports Center,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1960,11,Fukuoka, Fukuoka Sports Center,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1960,11,Fukuoka, Fukuoka Sports Center,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1960,03,Osaka, Osaka Municipal Gymnasium,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1960,03,Osaka, Osaka Municipal Gymnasium,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1960,03,Osaka, Osaka Municipal Gymnasium,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1960,03,Osaka, Osaka Municipal Gymnasium,Y1e,Tochinishiki,Tokyo,Kasugano,20.02.1925,177,132
1960,09,Tokyo, Kuramae Kokugikan,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1960,09,Tokyo, Kuramae Kokugikan,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1960,09,Tokyo, Kuramae Kokugikan,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1960,09,Tokyo, Kuramae Kokugikan,Y1e,Wakanohana,Aomori,Hanakago,16.03.1928,179,105
1994,09,Tokyo, Ryogoku Kokugikan,Y1eHD,Akebono,U.S.A.,Azumazeki,08.05.1969,203,225
1994,09,Tokyo, Ryogoku Kokugikan,Y1eHD,Akebono,U.S.A.,Azumazeki,08.05.1969,203,225
1994,09,Tokyo, Ryogoku Kokugikan,Y1eHD,Akebono,U.S.A.,Azumazeki,08.05.1969,203,225
1994,09,Tokyo, Ryogoku Kokugikan,Y1eHD,Akebono,U.S.A.,Azumazeki,08.05.1969,203,225
1994,01,Tokyo, Ryogoku Kokugikan,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,215
1994,01,Tokyo, Ryogoku Kokugikan,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,215
1994,01,Tokyo, Ryogoku Kokugikan,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,215
1994,01,Tokyo, Ryogoku Kokugikan,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,215
1994,05,Tokyo, Ryogoku Kokugikan,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,203,225
1994,05,Tokyo, Ryogoku Kokugikan,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,203,225
1994,05,Tokyo, Ryogoku Kokugikan,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,203,225
1994,05,Tokyo, Ryogoku Kokugikan,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,203,225
1994,07,Nagoya, Aichi Prefectural Gymnasium,Y1eHD,Akebono,U.S.A.,Azumazeki,08.05.1969,203,225
1994,07,Nagoya, Aichi Prefectural Gymnasium,Y1eHD,Akebono,U.S.A.,Azumazeki,08.05.1969,203,225
1994,07,Nagoya, Aichi Prefectural Gymnasium,Y1eHD,Akebono,U.S.A.,Azumazeki,08.05.1969,203,225
1994,07,Nagoya, Aichi Prefectural Gymnasium,Y1eHD,Akebono,U.S.A.,Azumazeki,08.05.1969,203,225
1994,03,Osaka, Osaka Municipal Gymnasium,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,215
1994,03,Osaka, Osaka Municipal Gymnasium,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,215
1994,03,Osaka, Osaka Municipal Gymnasium,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,215
1994,03,Osaka, Osaka Municipal Gymnasium,Y1e,Akebono,U.S.A.,Azumazeki,08.05.1969,204,215
1994,11,Fukuoka, Fukuoka International Center,Y1eHD,Akebono,U.S.A.,Azumazeki,08.05.1969,203,225
