year,month,city,place,rank,name,birth_place,association,dob,height,weight
1987,11,Fukuoka, Fukuoka International Center,J1e,Hananokuni,Osaka,Hanaregoma,15.10.1959,185,138
1987,11,Fukuoka, Fukuoka International Center,J1e,Hananokuni,Osaka,Hanaregoma,15.10.1959,185,138
1987,11,Fukuoka, Fukuoka International Center,J1e,Hananokuni,Osaka,Hanaregoma,15.10.1959,185,138
1987,03,Osaka, Osaka Municipal Gymnasium,J1e,Wakasegawa,Yamagata,Isegahama,28.07.1962,189,136
1987,03,Osaka, Osaka Municipal Gymnasium,J1e,Wakasegawa,Yamagata,Isegahama,28.07.1962,189,136
1987,03,Osaka, Osaka Municipal Gymnasium,J1e,Wakasegawa,Yamagata,Isegahama,28.07.1962,189,136
1987,03,Osaka, Osaka Municipal Gymnasium,J1e,Wakasegawa,Yamagata,Isegahama,28.07.1962,189,136
1973,01,Tokyo, Kuramae Kokugikan,J1e,Kawasaki,Kagoshima,Kimigahama,03.01.1950,178.2,142
1973,01,Tokyo, Kuramae Kokugikan,J1e,Kawasaki,Kagoshima,Kimigahama,03.01.1950,178.2,142
1973,01,Tokyo, Kuramae Kokugikan,J1e,Kawasaki,Kagoshima,Kimigahama,03.01.1950,178.2,142
1973,01,Tokyo, Kuramae Kokugikan,J1e,Kawasaki,Kagoshima,Kimigahama,03.01.1950,178.2,142
1973,05,Tokyo, Kuramae Kokugikan,J1e,Daio,Toyama,Futagoyama,23.06.1949,184,95
1973,05,Tokyo, Kuramae Kokugikan,J1e,Daio,Toyama,Futagoyama,23.06.1949,184,95
1973,05,Tokyo, Kuramae Kokugikan,J1e,Daio,Toyama,Futagoyama,23.06.1949,184,95
1973,05,Tokyo, Kuramae Kokugikan,J1e,Daio,Toyama,Futagoyama,23.06.1949,184,95
1973,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Oshio,Fukuoka,Tokitsukaze,04.01.1948,168,128
1973,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Oshio,Fukuoka,Tokitsukaze,04.01.1948,168,128
1973,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Oshio,Fukuoka,Tokitsukaze,04.01.1948,168,128
1973,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Oshio,Fukuoka,Tokitsukaze,04.01.1948,168,128
1973,11,Fukuoka, Fukuoka Sports Center,J1e,Kotetsuyama,Hokkaido,Asahiyama,09.07.1942,178,127
1973,11,Fukuoka, Fukuoka Sports Center,J1e,Kotetsuyama,Hokkaido,Asahiyama,09.07.1942,178,127
1973,11,Fukuoka, Fukuoka Sports Center,J1e,Kotetsuyama,Hokkaido,Asahiyama,09.07.1942,178,127
1973,11,Fukuoka, Fukuoka Sports Center,J1e,Kotetsuyama,Hokkaido,Asahiyama,09.07.1942,178,127
1973,09,Tokyo, Kuramae Kokugikan,J1e,Asanobori,Hokkaido,Asahiyama,03.06.1948,176.1,148
1973,09,Tokyo, Kuramae Kokugikan,J1e,Asanobori,Hokkaido,Asahiyama,03.06.1948,176.1,148
1973,09,Tokyo, Kuramae Kokugikan,J1e,Asanobori,Hokkaido,Asahiyama,03.06.1948,176.1,148
1973,09,Tokyo, Kuramae Kokugikan,J1e,Asanobori,Hokkaido,Asahiyama,03.06.1948,176.1,148
1973,03,Osaka, Osaka Municipal Gymnasium,J1e,Maruyama,Fukuoka,Tokitsukaze,14.11.1946,183,114
1973,03,Osaka, Osaka Municipal Gymnasium,J1e,Maruyama,Fukuoka,Tokitsukaze,14.11.1946,183,114
1973,03,Osaka, Osaka Municipal Gymnasium,J1e,Maruyama,Fukuoka,Tokitsukaze,14.11.1946,183,114
1973,03,Osaka, Osaka Municipal Gymnasium,J1e,Maruyama,Fukuoka,Tokitsukaze,14.11.1946,183,114
1974,01,Tokyo, Kuramae Kokugikan,J1e,Daio,Toyama,Futagoyama,23.06.1949,186,95
1974,01,Tokyo, Kuramae Kokugikan,J1e,Daio,Toyama,Futagoyama,23.06.1949,186,95
1974,01,Tokyo, Kuramae Kokugikan,J1e,Daio,Toyama,Futagoyama,23.06.1949,186,95
1974,01,Tokyo, Kuramae Kokugikan,J1e,Daio,Toyama,Futagoyama,23.06.1949,186,95
1974,05,Tokyo, Kuramae Kokugikan,J1e,Futatsuryu,Hokkaido,Tokitsukaze,28.02.1950,184.5,147
1974,05,Tokyo, Kuramae Kokugikan,J1e,Futatsuryu,Hokkaido,Tokitsukaze,28.02.1950,184.5,147
1974,05,Tokyo, Kuramae Kokugikan,J1e,Futatsuryu,Hokkaido,Tokitsukaze,28.02.1950,184.5,147
1974,05,Tokyo, Kuramae Kokugikan,J1e,Futatsuryu,Hokkaido,Tokitsukaze,28.02.1950,184.5,147
1974,03,Osaka, Osaka Municipal Gymnasium,J1e,Onishiki,Niigata,Dewanoumi,11.09.1953,183.5,135
1974,03,Osaka, Osaka Municipal Gymnasium,J1e,Onishiki,Niigata,Dewanoumi,11.09.1953,183.5,135
1974,03,Osaka, Osaka Municipal Gymnasium,J1e,Onishiki,Niigata,Dewanoumi,11.09.1953,183.5,135
1974,03,Osaka, Osaka Municipal Gymnasium,J1e,Onishiki,Niigata,Dewanoumi,11.09.1953,183.5,135
1974,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Washuyama,Okayama,Dewanoumi,02.04.1949,175,99
1974,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Washuyama,Okayama,Dewanoumi,02.04.1949,175,99
1974,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Washuyama,Okayama,Dewanoumi,02.04.1949,175,99
1974,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Washuyama,Okayama,Dewanoumi,02.04.1949,175,99
1974,11,Fukuoka, Fukuoka Kyudenkinen Gymnasium,J1e,Wakajishi,Aomori,Futagoyama,04.05.1948,175,120
1974,11,Fukuoka, Fukuoka Kyudenkinen Gymnasium,J1e,Wakajishi,Aomori,Futagoyama,04.05.1948,175,120
1974,11,Fukuoka, Fukuoka Kyudenkinen Gymnasium,J1e,Wakajishi,Aomori,Futagoyama,04.05.1948,175,120
1974,11,Fukuoka, Fukuoka Kyudenkinen Gymnasium,J1e,Wakajishi,Aomori,Futagoyama,04.05.1948,175,120
1974,09,Tokyo, Kuramae Kokugikan,J1e,Oshio,Fukuoka,Tokitsukaze,04.01.1948,168,128
1974,09,Tokyo, Kuramae Kokugikan,J1e,Oshio,Fukuoka,Tokitsukaze,04.01.1948,168,128
1974,09,Tokyo, Kuramae Kokugikan,J1e,Oshio,Fukuoka,Tokitsukaze,04.01.1948,168,128
1974,09,Tokyo, Kuramae Kokugikan,J1e,Oshio,Fukuoka,Tokitsukaze,04.01.1948,168,128
1980,03,Osaka, Osaka Municipal Gymnasium,J1e,Shinko,Yamagata,Isegahama,02.01.1950,188,131
1980,03,Osaka, Osaka Municipal Gymnasium,J1e,Shinko,Yamagata,Isegahama,02.01.1950,188,131
1980,03,Osaka, Osaka Municipal Gymnasium,J1e,Shinko,Yamagata,Isegahama,02.01.1950,188,131
1980,03,Osaka, Osaka Municipal Gymnasium,J1e,Shinko,Yamagata,Isegahama,02.01.1950,188,131
1980,09,Tokyo, Kuramae Kokugikan,J1e,Kotochitose,Hokkaido,Sadogatake,22.04.1957,182.5,135
1980,09,Tokyo, Kuramae Kokugikan,J1e,Kotochitose,Hokkaido,Sadogatake,22.04.1957,182.5,135
1980,09,Tokyo, Kuramae Kokugikan,J1e,Kotochitose,Hokkaido,Sadogatake,22.04.1957,182.5,135
1980,09,Tokyo, Kuramae Kokugikan,J1e,Kotochitose,Hokkaido,Sadogatake,22.04.1957,182.5,135
1980,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Daijuyama,Niigata,Futagoyama,08.04.1959,180,143
1980,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Daijuyama,Niigata,Futagoyama,08.04.1959,180,143
1980,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Daijuyama,Niigata,Futagoyama,08.04.1959,180,143
1980,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Daijuyama,Niigata,Futagoyama,08.04.1959,180,143
1980,01,Tokyo, Kuramae Kokugikan,J1e,Tamakiyama,Fukuoka,Kataonami,29.04.1951,181.5,136
1980,01,Tokyo, Kuramae Kokugikan,J1e,Tamakiyama,Fukuoka,Kataonami,29.04.1951,181.5,136
1980,01,Tokyo, Kuramae Kokugikan,J1e,Tamakiyama,Fukuoka,Kataonami,29.04.1951,181.5,136
1980,01,Tokyo, Kuramae Kokugikan,J1e,Tamakiyama,Fukuoka,Kataonami,29.04.1951,181.5,136
1980,05,Tokyo, Kuramae Kokugikan,J1e,Kagetora,Iwate,Kokonoe,21.05.1954,182,116
1980,05,Tokyo, Kuramae Kokugikan,J1e,Kagetora,Iwate,Kokonoe,21.05.1954,182,116
1980,05,Tokyo, Kuramae Kokugikan,J1e,Kagetora,Iwate,Kokonoe,21.05.1954,182,116
1980,05,Tokyo, Kuramae Kokugikan,J1e,Kagetora,Iwate,Kokonoe,21.05.1954,182,116
1980,11,Fukuoka, Fukuoka Kyudenkinen Gymnasium,J1e,Kotowaka,Hokkaido,Sadogatake,07.04.1954,196,139
1980,11,Fukuoka, Fukuoka Kyudenkinen Gymnasium,J1e,Kotowaka,Hokkaido,Sadogatake,07.04.1954,196,139
1980,11,Fukuoka, Fukuoka Kyudenkinen Gymnasium,J1e,Kotowaka,Hokkaido,Sadogatake,07.04.1954,196,139
1980,11,Fukuoka, Fukuoka Kyudenkinen Gymnasium,J1e,Kotowaka,Hokkaido,Sadogatake,07.04.1954,196,139
1989,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Kirinishiki,Gunma,Kagamiyama,31.08.1962,187,164
1989,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Kirinishiki,Gunma,Kagamiyama,31.08.1962,187,164
1989,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Kirinishiki,Gunma,Kagamiyama,31.08.1962,187,164
1989,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Kirinishiki,Gunma,Kagamiyama,31.08.1962,187,164
1989,03,Osaka, Osaka Municipal Gymnasium,J1e,Tochitsukasa,Aichi,Kasugano,25.04.1958,180,150
1989,03,Osaka, Osaka Municipal Gymnasium,J1e,Tochitsukasa,Aichi,Kasugano,25.04.1958,180,150
1989,03,Osaka, Osaka Municipal Gymnasium,J1e,Tochitsukasa,Aichi,Kasugano,25.04.1958,180,150
1989,03,Osaka, Osaka Municipal Gymnasium,J1e,Tochitsukasa,Aichi,Kasugano,25.04.1958,180,150
1989,09,Tokyo, Ryogoku Kokugikan,J1e,Maenoshin,Fukuoka,Takadagawa,17.04.1961,185,137
1989,09,Tokyo, Ryogoku Kokugikan,J1e,Maenoshin,Fukuoka,Takadagawa,17.04.1961,185,137
1989,09,Tokyo, Ryogoku Kokugikan,J1e,Maenoshin,Fukuoka,Takadagawa,17.04.1961,185,137
1989,09,Tokyo, Ryogoku Kokugikan,J1e,Maenoshin,Fukuoka,Takadagawa,17.04.1961,185,137
1989,01,Tokyo, Ryogoku Kokugikan,J1e,Kasugafuji,Kanagawa,Kasugayama,20.02.1966,176,133
1989,01,Tokyo, Ryogoku Kokugikan,J1e,Kasugafuji,Kanagawa,Kasugayama,20.02.1966,176,133
1989,01,Tokyo, Ryogoku Kokugikan,J1e,Kasugafuji,Kanagawa,Kasugayama,20.02.1966,176,133
1989,01,Tokyo, Ryogoku Kokugikan,J1e,Kasugafuji,Kanagawa,Kasugayama,20.02.1966,176,133
1989,05,Tokyo, Ryogoku Kokugikan,J1e,Kinoarashi,Hokkaido,Oshiogawa,09.07.1961,183,161
1989,05,Tokyo, Ryogoku Kokugikan,J1e,Kinoarashi,Hokkaido,Oshiogawa,09.07.1961,183,161
1989,05,Tokyo, Ryogoku Kokugikan,J1e,Kinoarashi,Hokkaido,Oshiogawa,09.07.1961,183,161
1989,05,Tokyo, Ryogoku Kokugikan,J1e,Kinoarashi,Hokkaido,Oshiogawa,09.07.1961,183,161
1989,11,Fukuoka, Fukuoka International Center,J1e,Kirinishiki,Gunma,Kagamiyama,31.08.1962,187,164
1989,11,Fukuoka, Fukuoka International Center,J1e,Kirinishiki,Gunma,Kagamiyama,31.08.1962,187,164
1989,11,Fukuoka, Fukuoka International Center,J1e,Kirinishiki,Gunma,Kagamiyama,31.08.1962,187,164
1989,11,Fukuoka, Fukuoka International Center,J1e,Kirinishiki,Gunma,Kagamiyama,31.08.1962,187,164
1958,11,Fukuoka, Fukuoka Sports Center,J1e,Tsunenishiki,Fukushima,Dewanoumi,31.05.1931,174,108
1958,11,Fukuoka, Fukuoka Sports Center,J1e,Tsunenishiki,Fukushima,Dewanoumi,31.05.1931,174,108
1958,11,Fukuoka, Fukuoka Sports Center,J1e,Tsunenishiki,Fukushima,Dewanoumi,31.05.1931,174,108
1958,11,Fukuoka, Fukuoka Sports Center,J1e,Tsunenishiki,Fukushima,Dewanoumi,31.05.1931,174,108
1958,09,Tokyo, Kuramae Kokugikan,J1e,Kitabayama,Hokkaido,Tokitsukaze,17.05.1935,173,119
1958,09,Tokyo, Kuramae Kokugikan,J1e,Kitabayama,Hokkaido,Tokitsukaze,17.05.1935,173,119
1958,09,Tokyo, Kuramae Kokugikan,J1e,Kitabayama,Hokkaido,Tokitsukaze,17.05.1935,173,119
1958,09,Tokyo, Kuramae Kokugikan,J1e,Kitabayama,Hokkaido,Tokitsukaze,17.05.1935,173,119
1958,07,Nagoya, Nagoya Kanayama Gymnasium,J1e,Wakachichibu,Saitama,Hanakago,16.03.1939,175,150
1958,07,Nagoya, Nagoya Kanayama Gymnasium,J1e,Wakachichibu,Saitama,Hanakago,16.03.1939,175,150
1958,07,Nagoya, Nagoya Kanayama Gymnasium,J1e,Wakachichibu,Saitama,Hanakago,16.03.1939,175,150
1958,07,Nagoya, Nagoya Kanayama Gymnasium,J1e,Wakachichibu,Saitama,Hanakago,16.03.1939,175,150
1958,05,Tokyo, Kuramae Kokugikan,J1e,Fukunoumi,Fukui,Asahiyama,28.04.1930,175,108
1958,05,Tokyo, Kuramae Kokugikan,J1e,Fukunoumi,Fukui,Asahiyama,28.04.1930,175,108
1958,05,Tokyo, Kuramae Kokugikan,J1e,Fukunoumi,Fukui,Asahiyama,28.04.1930,175,108
1958,05,Tokyo, Kuramae Kokugikan,J1e,Fukunoumi,Fukui,Asahiyama,28.04.1930,175,108
1958,01,Tokyo, Kuramae Kokugikan,J1e,Onoura,Akita,Hanakago,21.10.1925,171,99
1958,01,Tokyo, Kuramae Kokugikan,J1e,Onoura,Akita,Hanakago,21.10.1925,171,99
1958,01,Tokyo, Kuramae Kokugikan,J1e,Onoura,Akita,Hanakago,21.10.1925,171,99
1958,01,Tokyo, Kuramae Kokugikan,J1e,Onoura,Akita,Hanakago,21.10.1925,171,99
1958,03,Osaka, Osaka Municipal Gymnasium,J1e,Dewaminato,Aomori,Dewanoumi,14.04.1923,177,98
1958,03,Osaka, Osaka Municipal Gymnasium,J1e,Dewaminato,Aomori,Dewanoumi,14.04.1923,177,98
1958,03,Osaka, Osaka Municipal Gymnasium,J1e,Dewaminato,Aomori,Dewanoumi,14.04.1923,177,98
1958,03,Osaka, Osaka Municipal Gymnasium,J1e,Dewaminato,Aomori,Dewanoumi,14.04.1923,177,98
1993,01,Tokyo, Ryogoku Kokugikan,J1e,Tochinofuji,Fukuoka,Kasugano,15.11.1969,179,173.5
1993,01,Tokyo, Ryogoku Kokugikan,J1e,Tochinofuji,Fukuoka,Kasugano,15.11.1969,179,173.5
1993,01,Tokyo, Ryogoku Kokugikan,J1e,Tochinofuji,Fukuoka,Kasugano,15.11.1969,179,173.5
1993,01,Tokyo, Ryogoku Kokugikan,J1e,Tochinofuji,Fukuoka,Kasugano,15.11.1969,179,173.5
1993,05,Tokyo, Ryogoku Kokugikan,J1e,Tomonohana,Kumamoto,Tatsunami,23.06.1964,173,113
1993,05,Tokyo, Ryogoku Kokugikan,J1e,Tomonohana,Kumamoto,Tatsunami,23.06.1964,173,113
1993,05,Tokyo, Ryogoku Kokugikan,J1e,Tomonohana,Kumamoto,Tatsunami,23.06.1964,173,113
1993,05,Tokyo, Ryogoku Kokugikan,J1e,Tomonohana,Kumamoto,Tatsunami,23.06.1964,173,113
1993,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Wakanoyama,Wakayama,Musashigawa,12.05.1972,178,152
1993,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Wakanoyama,Wakayama,Musashigawa,12.05.1972,178,152
1993,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Wakanoyama,Wakayama,Musashigawa,12.05.1972,178,152
1993,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Wakanoyama,Wakayama,Musashigawa,12.05.1972,178,152
1993,09,Tokyo, Ryogoku Kokugikan,J1e,Oginishiki,Chiba,Dewanoumi,08.07.1971,186,133
1993,09,Tokyo, Ryogoku Kokugikan,J1e,Oginishiki,Chiba,Dewanoumi,08.07.1971,186,133
1993,09,Tokyo, Ryogoku Kokugikan,J1e,Oginishiki,Chiba,Dewanoumi,08.07.1971,186,133
1993,09,Tokyo, Ryogoku Kokugikan,J1e,Oginishiki,Chiba,Dewanoumi,08.07.1971,186,133
1993,03,Osaka, Osaka Municipal Gymnasium,J1e,Oginishiki,Chiba,Dewanoumi,08.07.1971,185,129
1993,03,Osaka, Osaka Municipal Gymnasium,J1e,Oginishiki,Chiba,Dewanoumi,08.07.1971,185,129
1993,03,Osaka, Osaka Municipal Gymnasium,J1e,Oginishiki,Chiba,Dewanoumi,08.07.1971,185,129
1993,03,Osaka, Osaka Municipal Gymnasium,J1e,Oginishiki,Chiba,Dewanoumi,08.07.1971,185,129
1993,11,Fukuoka, Fukuoka International Center,J1e,Hamanoshima,Kumamoto,Mihogaseki,21.03.1970,178,127
1993,11,Fukuoka, Fukuoka International Center,J1e,Hamanoshima,Kumamoto,Mihogaseki,21.03.1970,178,127
1993,11,Fukuoka, Fukuoka International Center,J1e,Hamanoshima,Kumamoto,Mihogaseki,21.03.1970,178,127
1993,11,Fukuoka, Fukuoka International Center,J1e,Hamanoshima,Kumamoto,Mihogaseki,21.03.1970,178,127
1967,01,Tokyo, Kuramae Kokugikan,J1e,Wakachichibu,Saitama,Hanakago,16.03.1939,175,138
1967,01,Tokyo, Kuramae Kokugikan,J1e,Wakachichibu,Saitama,Hanakago,16.03.1939,175,138
1967,01,Tokyo, Kuramae Kokugikan,J1e,Wakachichibu,Saitama,Hanakago,16.03.1939,175,138
1967,01,Tokyo, Kuramae Kokugikan,J1e,Wakachichibu,Saitama,Hanakago,16.03.1939,175,138
1967,05,Tokyo, Kuramae Kokugikan,J1e,Kitanohana,Hokkaido,Dewanoumi,22.05.1944,173,96
1967,05,Tokyo, Kuramae Kokugikan,J1e,Kitanohana,Hokkaido,Dewanoumi,22.05.1944,173,96
1967,05,Tokyo, Kuramae Kokugikan,J1e,Kitanohana,Hokkaido,Dewanoumi,22.05.1944,173,96
1967,05,Tokyo, Kuramae Kokugikan,J1e,Kitanohana,Hokkaido,Dewanoumi,22.05.1944,173,96
1967,03,Osaka, Osaka Municipal Gymnasium,J1e,Kanenohana,Kanagawa,Dewanoumi,11.10.1936,180.7,115
1967,03,Osaka, Osaka Municipal Gymnasium,J1e,Kanenohana,Kanagawa,Dewanoumi,11.10.1936,180.7,115
1967,03,Osaka, Osaka Municipal Gymnasium,J1e,Kanenohana,Kanagawa,Dewanoumi,11.10.1936,180.7,115
1967,03,Osaka, Osaka Municipal Gymnasium,J1e,Kanenohana,Kanagawa,Dewanoumi,11.10.1936,180.7,115
1967,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Tochioyama,Aichi,Kasugano,01.03.1943,174.5,104
1967,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Tochioyama,Aichi,Kasugano,01.03.1943,174.5,104
1967,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Tochioyama,Aichi,Kasugano,01.03.1943,174.5,104
1967,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Tochioyama,Aichi,Kasugano,01.03.1943,174.5,104
1967,09,Tokyo, Kuramae Kokugikan,J1e,Tensuiyama,Kumamoto,Isegahama,08.12.1940,176,119
1967,09,Tokyo, Kuramae Kokugikan,J1e,Tensuiyama,Kumamoto,Isegahama,08.12.1940,176,119
1967,09,Tokyo, Kuramae Kokugikan,J1e,Tensuiyama,Kumamoto,Isegahama,08.12.1940,176,119
1967,09,Tokyo, Kuramae Kokugikan,J1e,Tensuiyama,Kumamoto,Isegahama,08.12.1940,176,119
1967,11,Fukuoka, Fukuoka Sports Center,J1e,Takamiyama,U.S.A.,Takasago,16.06.1944,189,155
1967,11,Fukuoka, Fukuoka Sports Center,J1e,Takamiyama,U.S.A.,Takasago,16.06.1944,189,155
1967,11,Fukuoka, Fukuoka Sports Center,J1e,Takamiyama,U.S.A.,Takasago,16.06.1944,189,155
1967,11,Fukuoka, Fukuoka Sports Center,J1e,Takamiyama,U.S.A.,Takasago,16.06.1944,189,155
1960,01,Tokyo, Kuramae Kokugikan,J1e,Hanada,Aomori,Kasugano,13.03.1938,177,110
1960,01,Tokyo, Kuramae Kokugikan,J1e,Hanada,Aomori,Kasugano,13.03.1938,177,110
1960,01,Tokyo, Kuramae Kokugikan,J1e,Hanada,Aomori,Kasugano,13.03.1938,177,110
1960,01,Tokyo, Kuramae Kokugikan,J1e,Hanada,Aomori,Kasugano,13.03.1938,177,110
1960,05,Tokyo, Kuramae Kokugikan,J1e,Izuminada,Osaka,Tokitsukaze,30.09.1928,176,103
1960,05,Tokyo, Kuramae Kokugikan,J1e,Izuminada,Osaka,Tokitsukaze,30.09.1928,176,103
1960,05,Tokyo, Kuramae Kokugikan,J1e,Izuminada,Osaka,Tokitsukaze,30.09.1928,176,103
1960,05,Tokyo, Kuramae Kokugikan,J1e,Izuminada,Osaka,Tokitsukaze,30.09.1928,176,103
1960,07,Nagoya, Nagoya Kanayama Gymnasium,J1e,Hanenishiki,Hyogo,Takashima,17.10.1935,180,135
1960,07,Nagoya, Nagoya Kanayama Gymnasium,J1e,Hanenishiki,Hyogo,Takashima,17.10.1935,180,135
1960,07,Nagoya, Nagoya Kanayama Gymnasium,J1e,Hanenishiki,Hyogo,Takashima,17.10.1935,180,135
1960,07,Nagoya, Nagoya Kanayama Gymnasium,J1e,Hanenishiki,Hyogo,Takashima,17.10.1935,180,135
1960,11,Fukuoka, Fukuoka Sports Center,J1e,Shinoburyu,Ibaraki,Onogawa,28.06.1940,172,120
1960,11,Fukuoka, Fukuoka Sports Center,J1e,Shinoburyu,Ibaraki,Onogawa,28.06.1940,172,120
1960,11,Fukuoka, Fukuoka Sports Center,J1e,Shinoburyu,Ibaraki,Onogawa,28.06.1940,172,120
1960,11,Fukuoka, Fukuoka Sports Center,J1e,Shinoburyu,Ibaraki,Onogawa,28.06.1940,172,120
1960,03,Osaka, Osaka Municipal Gymnasium,J1e,Wakabayama,Fukuoka,Tokitsukaze,09.11.1922,173,94
1960,03,Osaka, Osaka Municipal Gymnasium,J1e,Wakabayama,Fukuoka,Tokitsukaze,09.11.1922,173,94
1960,03,Osaka, Osaka Municipal Gymnasium,J1e,Wakabayama,Fukuoka,Tokitsukaze,09.11.1922,173,94
1960,03,Osaka, Osaka Municipal Gymnasium,J1e,Wakabayama,Fukuoka,Tokitsukaze,09.11.1922,173,94
1960,09,Tokyo, Kuramae Kokugikan,J1e,Hanenishiki,Hyogo,Takashima,17.10.1935,180,135
1960,09,Tokyo, Kuramae Kokugikan,J1e,Hanenishiki,Hyogo,Takashima,17.10.1935,180,135
1960,09,Tokyo, Kuramae Kokugikan,J1e,Hanenishiki,Hyogo,Takashima,17.10.1935,180,135
1960,09,Tokyo, Kuramae Kokugikan,J1e,Hanenishiki,Hyogo,Takashima,17.10.1935,180,135
1994,09,Tokyo, Ryogoku Kokugikan,J1e,Tomoefuji,Akita,Kokonoe,27.01.1971,192,147
1994,09,Tokyo, Ryogoku Kokugikan,J1e,Tomoefuji,Akita,Kokonoe,27.01.1971,192,147
1994,09,Tokyo, Ryogoku Kokugikan,J1e,Tomoefuji,Akita,Kokonoe,27.01.1971,192,147
1994,09,Tokyo, Ryogoku Kokugikan,J1e,Tomoefuji,Akita,Kokonoe,27.01.1971,192,147
1994,01,Tokyo, Ryogoku Kokugikan,J1e,Asanowaka,Aichi,Wakamatsu,11.12.1969,174,134
1994,01,Tokyo, Ryogoku Kokugikan,J1e,Asanowaka,Aichi,Wakamatsu,11.12.1969,174,134
1994,01,Tokyo, Ryogoku Kokugikan,J1e,Asanowaka,Aichi,Wakamatsu,11.12.1969,174,134
1994,01,Tokyo, Ryogoku Kokugikan,J1e,Asanowaka,Aichi,Wakamatsu,11.12.1969,174,134
1994,05,Tokyo, Ryogoku Kokugikan,J1e,Toyonoumi,Fukuoka,Futagoyama,22.09.1965,190,221
1994,05,Tokyo, Ryogoku Kokugikan,J1e,Toyonoumi,Fukuoka,Futagoyama,22.09.1965,190,221
1994,05,Tokyo, Ryogoku Kokugikan,J1e,Toyonoumi,Fukuoka,Futagoyama,22.09.1965,190,221
1994,05,Tokyo, Ryogoku Kokugikan,J1e,Toyonoumi,Fukuoka,Futagoyama,22.09.1965,190,221
1994,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Aogiyama,Shiga,Tokitsukaze,18.02.1970,182,145
1994,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Aogiyama,Shiga,Tokitsukaze,18.02.1970,182,145
1994,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Aogiyama,Shiga,Tokitsukaze,18.02.1970,182,145
1994,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Aogiyama,Shiga,Tokitsukaze,18.02.1970,182,145
1994,03,Osaka, Osaka Municipal Gymnasium,J1e,Asahisato,Osaka,Oshima,09.11.1965,187,128
1994,03,Osaka, Osaka Municipal Gymnasium,J1e,Asahisato,Osaka,Oshima,09.11.1965,187,128
1994,03,Osaka, Osaka Municipal Gymnasium,J1e,Asahisato,Osaka,Oshima,09.11.1965,187,128
1994,03,Osaka, Osaka Municipal Gymnasium,J1e,Asahisato,Osaka,Oshima,09.11.1965,187,128
1994,11,Fukuoka, Fukuoka International Center,J1e,Wakanoyama,Wakayama,Musashigawa,12.05.1972,178,156
1994,11,Fukuoka, Fukuoka International Center,J1e,Wakanoyama,Wakayama,Musashigawa,12.05.1972,178,156
1994,11,Fukuoka, Fukuoka International Center,J1e,Wakanoyama,Wakayama,Musashigawa,12.05.1972,178,156
1994,11,Fukuoka, Fukuoka International Center,J1e,Wakanoyama,Wakayama,Musashigawa,12.05.1972,178,156
1969,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Edohibiki,Tokyo,Tatsunami,04.09.1941,177.5,114
1969,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Edohibiki,Tokyo,Tatsunami,04.09.1941,177.5,114
1969,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Edohibiki,Tokyo,Tatsunami,04.09.1941,177.5,114
1969,07,Nagoya, Aichi Prefectural Gymnasium,J1e,Edohibiki,Tokyo,Tatsunami,04.09.1941,177.5,114
1969,09,Tokyo, Kuramae Kokugikan,J1e,Arashiyama,Gifu,Miyagino,14.12.1943,179.5,111
1969,09,Tokyo, Kuramae Kokugikan,J1e,Arashiyama,Gifu,Miyagino,14.12.1943,179.5,111
1969,09,Tokyo, Kuramae Kokugikan,J1e,Arashiyama,Gifu,Miyagino,14.12.1943,179.5,111
1969,09,Tokyo, Kuramae Kokugikan,J1e,Arashiyama,Gifu,Miyagino,14.12.1943,179.5,111
1969,03,Osaka, Osaka Municipal Gymnasium,J1e,Asaarashi,Fukui,Takasago,08.07.1943,183,110
